sentence,label
中国取消28项药品关税 印度药企：机会来了,财经
地产与医疗如何协同？地产以医疗推动消费升级，医疗借地产实现产业化,财经
"刚刚，药明康德上市，首日涨幅43.98%, 市值达324.06亿",财经
廖英强被证监会处罚1.2亿，你怎么看？,财经
如何投资P2P才安全又可靠？,财经
《餐饮新势力 唱响青春季》5月4日青创餐饮专业委员会正式成立,财经
黔景无限好，贵阳成逐梦之地,财经
沈阳建生产能力大数据共享平台,财经
“国六”即将实施，常用的“国三”“国四”会怎样处理呢？,财经
五年零销售冲击港股传统思维 歌礼生物两月火速上市,财经
香港2018年第一季度经济增长4.7%,财经
海南信息安全基地开园 首批36家企业落户，涉及芯片类、IT系统产品类、信息安全产品类等,财经
网信联动2017年营收3799万元 业绩亏损945万元,财经
肉牛精料怎么配比？,财经
京冶轴承2017年营收3.28亿元 净赚4310万元,财经
一万的闲钱，怎么才能一天赚二三百？,财经
福建有什么排的上号的民营企业？,财经
外媒认为四月份中美贸易顺差扩大不会对经贸磋商产生影响,财经
特朗普四面树敌的底气何来？美国经济真能支撑他的野心？,财经
什么风险，会让家庭财富一无所有？,财经
庄家是怎样“骗”到散户卖出股票的？万人看完，万人觉悟,财经
美国印20万亿美元还债会有什么结果？,财经
波兰各界看好同中国合作前景,财经
一周税务大事（5月6日-5月11日）,财经
实丰文化：拟对全资子公司艺丰贸易增资500万元,财经
末升段的转折量能加速！,财经
星期一联想的股票会大跌吗？,财经
中国股市：本周盘面没有大跌风险而言！,财经
贾跃亭的行为为什么不是诈骗罪？,财经
浙江安邦公司贷款涉嫌造假 担保人举报却被银行起诉,财经
西安软件园：打造数字产业聚集地,财经
「幸福是奋斗出来的」长治90后北京创业 “互联网+搬哪儿”服务,财经
骚年，你知道复利有多可怕么,财经
浙江召开全省对外开放大会 全面推进开放强省,财经
上投摩根香港精选10日起发行,财经
大汉股份2017年营收4.55亿元 业绩亏损3278万元,财经
月缴1000，60岁后月领近3000 税延养老保险了解一下,财经
子弹出膛瞬间，手腕急速抖动，枪口恰好形成作用于子弹尾部的力量会发生什么变化？,军事
抗日老兵回忆，我用重机枪打鬼子是积德行善，长寿101岁,军事
日本人睁眼说瞎话，这是驱逐舰？这明明是航母！,军事
近卫师团被称为日本的“御林军”，却马失前蹄，被台湾义军击垮,军事
鸟击刚起飞F16发动机后会发生什么？一声巨响接着发动机‘发火’,军事
"国产""轰20""被首次确认存在！战神、隐身战轰和大轰一个都不能少！",军事
第37次演日本兵，他拒绝了！,军事
以色列暗杀叙利亚7名“国家英雄”的行为该如何定性？,军事
为什么俄罗斯要在红场阅兵？,军事
二战中德军装甲掷弹兵是怎样的一支部队？其编制和战术是怎样的？,军事
它是全球首款实战型隐身战机，虽折戟沉沙但引领了一个军事新时代,军事
巴雷特近距离能否击穿t72坦克装甲？,军事
大炮军舰时代即将来临？大口径舰炮越来越受欢迎！,军事
回顾汶川地震发生后那些震憾人心的瞬间,军事
没有美帝的世界真的会和平吗？,军事
解放军多型多架战机绕飞祖国宝岛,军事
印度军工绝非一无是处：有一项尖端技术已领先俄罗斯,军事
俄罗斯浮动核电站成功首航，中国浮动核电站也即将出世！,军事
现实中发生枪战时，能否用汽车门来挡子弹？,军事
战场上击倒敌人需要补枪吗？,军事
我国成功发射高分五号卫星,军事
美军进攻伊拉克坚固阵地的战术，有战术打没战术的就如切菜,军事
如果一把枪指在你头上，你只能说四个字，你会说什么？,军事
奇怪！中国这军舰太特别，去哪里无人敢拦，为啥受许多人欢迎？,军事
海界实力究竟有多强？我们都被蒙蔽了（下）,军事
美称一导弹可拦截东风21D，中国笑称那就试试看,军事
海口 中国海南省省会,军事
未来有哪些国家有新建航母计划？,军事
战术越打越灵活,军事
子弹出膛瞬间，手腕急速抖动，枪口恰好形成作用于子弹尾部的力量会发生什么变化？,军事
历史上最大的包围战，87万苏联红军被俘66万！,军事
如何评价廖耀湘？,军事
美国敢不敢和俄罗斯直接打起来？,军事
特朗普多次表现出动用核武器意愿，真的敢打吗？,军事
肩抗式导弹发射出筒瞬间喷射的尾焰不会烧到发射的人吗？,军事
小国斐济军队阅兵式，士兵身穿特色尖角裙,军事
有了055为何还造052D？这才是真实原因，军迷对此恍然大悟了,军事
二战期间，美军口粮中的巧克力是哪里生产的？,军事
企业网站可参考的seo方案？附seo方案书案例,军事
笑看生死，24岁抗日女英雄牺牲前最后的微笑令鬼子都佩服,军事
电磁弹射这一项比蒸汽弹射好太多！可能很多人都不知道,军事
俄将造新航母 核动力加弹射器成首选 世界并不看好,军事
巴基斯坦有中国歼十战机：竟让印度双脚发软,军事
"躲在树后面, 真的能避开子弹射击吗？",军事
以色列警告称如果战机被击落将会轰炸俄军事基地，你怎么看？,军事
子弟兵是我们最可爱的人：实拍抗洪部队回撤，民众挥手致谢,军事
令人闻风丧胆的毒气弹，被八路军一招破解，战斗结束一直寻求答案,军事
听说航母上的铆钉，每一个弄下来都可以换一辆奥迪，这个是真的吗？,军事
美国宣布暂停对土售武，土耳其声称将采取报复措施，你怎么看？,军事
美国驻以色列耶路撒冷大使馆即将揭幕，美国为什么要不顾国际社会反对执意迁馆？,军事
特朗普政府为什么选择此时宣布重建美国海军第二舰队？,军事
科普：我国“文职军人”的最高级别是什么？这8人都是上将级别！,军事
美国发动战争之前都有什么征兆？出现这一现象，各国就要注意了,军事
歼20换装的国产涡扇发动机有多优秀？,军事
以色列能否碾压伊朗？,军事
未来会不会出现比核武器更厉害、更安全、更高效的武器，有何依据？,军事
如何看待7名叙利亚防空部队士兵被以色列暗杀身亡？,军事
中国有巡洋舰吗？,军事
两万日本兵带刺刀冲击俄国阵地，半小时全部被射成筛子,军事
如何看待一歼20飞行员称「歼20一旦进了超音速，就是它的天下」？,军事
假如美国海军装备苏-27,军事
常提两伊战争，到底是怎么发生的？,军事
如果在太空引爆核弹，会有什么后果？,军事
1945年美国警告日本广岛和长崎的平民撤离，为什么平民不撤等着原子弹来？,军事
为“战鹰”砺刃 他们的青春如此震撼,军事
华北夜空突现不明飞行物，放大300倍后，军迷和美国都坐不住了,军事
第一次世界大战之前，世界上哪个国家最厉害？,军事
为什么那么多人想当兵？,军事
美国宣布暂停对土售武，土耳其声称将采取报复措施，你怎么看？,军事
战场上的士兵如何判断弹夹里的子弹是否快要打完？,军事
美国满世界出售F35战机，难道就不怕发动机技术泄露吗？,军事
历史上最能打仗的人是谁？,军事
如果航母舰队来犯，在海面上投一枚核弹，海浪会不会把舰艇掀翻？,军事
目前自主国产的发动机与合资日德系发动机差距有多大？,军事
国内几个军事评论员，哪位专业知识更强？,军事
老梁：甲午战争中北洋水师比日本强太多，为何会败的那么惨？,军事
一艘核潜艇被一个想早点下班的工人给毁了，修复要4亿多美元，你怎么看？,军事
中国首次披露远轰正面轮廓 绝密项目高调官宣,军事
不考虑核武器，只是常规武器，美国多久能打赢俄罗斯？,军事
超级航母让道隐身轰炸机？6年50架全球无敌！,军事
没想到电子侦察舰也如此奢移！满载36500吨核动力让人可望不可及,军事
印度：不公平！同样是采购S400价格差距咋就这么大？,军事
以色列警告称如果战机被击落将会轰炸俄军事基地，你怎么看？,军事
俄罗斯的CPU或集成电路的现状是什么样？,军事
为什么美军麦克阿瑟穿的军装不伦不类，而且军帽和其他美军将领有很大的不同呢？,军事
歼20那么牛为啥不加快生产呢？背后隐藏着不为人知的秘密！,军事
一名老兵不用光学瞄准镜能否用81杠打到300米的硬币？,军事
以色列警告称如果战机被击落将会轰炸俄军事基地，你怎么看？,军事
在哈萨克斯坦刚刚举行的盛大阅兵典礼上，一款中国产武器风头出尽,军事
沙特成功拦截2枚胡塞武装导弹,军事
国内的几个军事评论员，哪位专业知识更强？,军事
中国的最西端长什么样？都是高原雪山，再过去就是巴基斯坦,军事
假如美国土崩瓦解了，世界会是什么样？,军事
重拳出击！伊朗千枚导弹已瞄准美军基地，或将击沉杜鲁门航母,军事
